0.9913963675498962,0.008603700436651707
0.9964632391929626,0.003536786651238799
0.9906376004219055,0.009362463839352131
0.966828465461731,0.033171556890010834
0.9965633749961853,0.0034366026520729065
0.9796756505966187,0.02032436802983284
0.9759041666984558,0.024095766246318817
0.9692474603652954,0.030752506107091904
0.9394155740737915,0.06058445945382118
0.98496013879776,0.015039902180433273
0.9715592861175537,0.028440777212381363
0.8546462655067444,0.14535367488861084
0.96476149559021,0.03523851931095123
0.3895914852619171,0.6104085445404053
0.8463209271430969,0.1536790430545807
0.9987800717353821,0.0012198740150779486
0.9833595752716064,0.016640445217490196
0.9720459580421448,0.02795402891933918
0.9896212816238403,0.010378730483353138
0.7376839518547058,0.2623160481452942
0.9191805124282837,0.08081942796707153
0.908679187297821,0.09132082760334015
0.9191790223121643,0.08082101494073868
0.23125267028808594,0.7687473297119141
0.25584131479263306,0.7441586256027222
0.9692866802215576,0.03071339800953865
0.9720492362976074,0.02795080468058586
0.9973078966140747,0.0026920929085463285
0.9994632601737976,0.0005367445410229266
0.8983309268951416,0.10166904330253601
0.9909142255783081,0.009085770696401596
0.8077895641326904,0.19221045076847076
0.9864568114280701,0.01354321651160717
0.9841923713684082,0.015807662159204483
0.9809594750404358,0.019040539860725403
0.9945955872535706,0.00540445651859045
0.9715491533279419,0.028450869023799896
0.9407171607017517,0.059282898902893066
0.9297406077384949,0.07025942206382751
0.826600193977356,0.17339977622032166
0.9034324884414673,0.09656750410795212
0.9840033650398254,0.01599658466875553
0.841179609298706,0.15882045030593872
0.8538551926612854,0.14614486694335938
0.9898362755775452,0.01016373559832573
0.9957876801490784,0.004212270490825176
0.8952045440673828,0.1047954335808754
0.995108425617218,0.004891571588814259
0.9943580031394958,0.005642010364681482
0.9715090990066528,0.028490925207734108
0.6921284794807434,0.3078715205192566
0.9559831619262695,0.04401681199669838
0.9511011838912964,0.04889880120754242
0.9848761558532715,0.015123836696147919
0.9318127632141113,0.06818726658821106
0.9901767373085022,0.00982326827943325
0.7464872598648071,0.25351276993751526
0.9944133162498474,0.005586649756878614
0.9862447381019592,0.013755329884588718
0.9993703961372375,0.0006296421634033322
0.9979836940765381,0.002016283106058836
0.8889123201370239,0.11108768731355667
0.6762336492538452,0.32376641035079956
0.011185276322066784,0.9888147711753845
0.22300204634666443,0.7769979238510132
0.1603512018918991,0.8396487832069397
0.6330001354217529,0.3669998049736023
